Run 1 Latency M[256],Run 2 Latency M[6400],Run 3 Latency M[12800],Run 4 Latency M[25600],Run 5 Latency M[51200],Run 6 Latency M[76800],Run 7 Latency M[102400],Run 8 Latency M[128000],Run 9 Latency M[153600],Run 10 Latency M[179200],Run 11 Latency M[204800],
34864,866985,7380758,14119599,18149788,27208670,43647806,58397004,62943755,77664730,77570792,
34519,6120038,7326651,9104364,23082980,32220682,43648939,58333587,67960448,77721539,82597954,
34863,944398,2316838,9093470,18145396,27252175,48550305,53352182,67911989,77750554,77516140,
34568,868138,7342157,9086285,18129520,32198395,43619690,58355484,67975183,82672992,77589844,
34767,871112,7321763,9102218,18096632,27212340,43605747,58364902,67897817,77723833,77536082,
34432,6125044,2357586,9102324,23117994,27190413,43622084,53338213,67937449,77746842,82579328,
34885,910028,7317357,14076429,18116968,32232638,48610913,58390244,67969583,82690249,77541062,
34523,866616,7328134,9111253,18146008,27188462,43623443,58333572,67932643,77720071,77563810,
34962,868643,2326893,9096840,23084700,32191410,43626812,53387725,67980028,77732541,77537737,
34438,6168139,7326692,9093823,18117220,27185548,48601399,58311016,67933121,77740843,82607386,
34855,871380,7326935,9107599,18132791,32204098,43627577,53348153,67954285,82687194,77530524,
34533,868649,2335147,9083289,23087579,27221933,43625067,58328786,67903471,77757766,77555271,
34796,6088991,7332129,14124198,18133623,32167708,43597742,58359761,67977435,77675971,77559828,
34497,962067,7347533,9095926,18121920,27210219,48608648,53339544,67959839,82704058,82560817,
34879,868787,2337054,9090337,23101104,32221114,43661377,58359344,67948536,77782062,77497660,
34407,867401,7327042,9089337,18124904,27239983,43617376,58328542,67945318,77740827,77557437,
35020,6125792,2201825,9115295,18115358,32204322,48609491,53336400,67933565,82707345,77543047,
34473,916222,7456562,9086396,18098583,27203287,43640372,58343742,62990075,77745974,82539349,
34809,869892,7336632,14088728,23150858,32195750,43619662,58355303,67964398,77723469,77540450,
34528,867980,2202683,9123376,18087846,27251625,43629177,53354281,67967952,77739722,77546212,
34872,6172181,7436598,9096929,18151473,32199740,48578576,58302407,67975932,82711883,77532854,
34541,877009,7368379,9093949,23107224,27224164,43661420,53326420,67907156,77717144,82555332,
34779,868051,2208912,9105922,18137787,27206105,43634616,58339233,67978172,77683588,77554399,
34527,6047671,7461217,9099600,18122856,32240372,48600543,58312688,67929741,82711704,77518337,
34926,976204,7318063,14115332,23136928,27217023,43685799,53340016,67969169,77746011,77576973,
34434,868737,2213815,9090258,18112543,32152257,43619854,58335820,67971924,77694527,82566786,
34975,866877,7475282,9111832,18118756,27198683,48601256,58320642,67960625,82700504,77547935,
34538,6085980,7294394,9083959,23101116,32198537,43572519,53336432,68006214,77707640,77545650,
34827,936771,2223686,9126707,18157082,27223071,43618908,58317453,67900668,77681632,77606807,
34419,868545,7456930,9074565,18133537,32160011,43637126,53360487,67919609,77701540,82582506,
34866,869489,7325648,9102474,18102553,27245523,48593200,58308834,67954642,82676372,77522763,
34457,6157791,2225822,14112225,23136594,32186244,43624974,58352071,67926303,77724467,77581234,
34888,900172,7435911,9094408,18105440,27232872,43617754,53315433,67962873,77758294,77592517,
34495,870151,7333817,9093513,18132855,32136418,48565713,58372356,67902857,82676075,82557554,
34876,6049355,2233802,9111984,23135804,27233522,43622372,58319067,62965526,77696796,77584139,
34427,987999,7458343,9076960,18113809,32228647,43597144,53362945,67910226,77713304,77544464,
34982,866764,7332557,9125995,18137140,27235425,43622778,58360081,67971713,77707875,77557690,
34443,869876,2223408,14075110,23150627,27148379,48627409,58341329,67963923,82717440,82580138,
34842,6084605,7431910,9112344,18098645,32238631,43675232,53346269,67915336,77716283,77549712,
34448,953732,7331949,9090832,18117266,27184809,43549191,58341380,67919486,77702057,77562744,
34903,871232,2239529,9114029,23130008,32215438,48584306,53340266,67932268,82735964,77540815,
34547,869886,7439443,9078648,18122163,27202580,43591132,58372075,67971858,77741822,82607400,
35004,6120260,7328913,9110515,18117973,32221181,43635058,58298669,67922687,77736306,77547912,
34520,906903,2239817,14101013,18148915,27183618,43588585,53360260,67950275,82737761,77550872,
34677,870182,7434848,9097289,23111489,32213802,48607575,58382306,67929886,77720936,77557702,
34527,867823,7309141,9099908,18082677,27218285,43662610,58351301,67928607,77712350,82602323,
34872,6169913,2244159,9104451,18159526,32218239,43635107,53342510,67925535,77727182,77526932,
34574,868408,7463377,9072687,23103222,27259160,48561174,58318136,67929756,82684862,77538815,
34824,866631,7296505,9142196,18133061,32171830,43584287,53350888,67927634,77723922,77549713,
34476,6079930,2251485,14076257,18160091,27195860,43601334,58369279,67925023,77715813,82551439,
34887,958259,7418902,9100230,23098716,32202258,43621996,58349760,62978597,82694137,77530766,
34457,868125,7312028,9090810,18099505,27225308,48594752,53364613,67926427,77745043,77602827,
34785,866679,2260131,9103802,18134641,32229274,43622418,58371215,67944735,77708521,77506455,
34464,6144716,7417115,9109911,23111713,27191245,43660915,58301825,68016024,77786402,82546052,
35004,919910,7317996,9093525,18128082,27191643,48546866,53352307,67923167,82652830,77578596,
34450,866691,2260508,14075202,18153285,32183150,43612669,58354955,67931817,77685866,77534819,
34858,869940,7435758,9115897,18142232,27204468,43605684,58343870,67938639,77743441,77529280,
34437,6151815,7309723,9102472,23076188,32203166,43597056,53297112,67979335,82677667,82546398,
35023,881216,2262909,9089049,18084299,27216221,48640567,58352668,67948813,77703262,77561750,
34433,867980,7411194,9098622,18179829,32186350,43632071,53337713,67977701,77789253,77517409,
34861,6075578,7332876,9117437,23069808,27226390,43635772,58350373,67989794,82659023,77567413,
34392,972368,2267335,14073105,18151535,32214637,48609788,58330081,67935922,77701892,82562523,
35022,870014,7401707,9111041,18164106,27247227,43618587,53339452,67920597,77753042,77526957,
34473,868036,7333889,9096680,23065072,32192948,43645473,58333714,67932764,77732809,77566854,
34881,6114182,2275392,9091637,18114645,27222910,43602944,58353959,67954260,82636655,77589015,
34519,932913,7395687,9114827,18157709,32178171,48620956,53329609,67930590,77759947,82541492,
34811,867399,7322760,9106647,23084154,27256391,43663164,58354411,67973825,77688347,77567126,
34466,902318,2280535,14092917,18135228,32183433,43625098,58308016,67936886,82663101,77571012,
34960,6120117,7393516,9101568,18160872,27222695,48617630,53351698,62965766,77784017,77566261,
34712,889798,7316721,9103445,18077849,27192210,43662356,58327915,68020720,77732994,82553300,
34711,868578,2280119,9089777,23117401,32195922,43628912,53348147,67945272,82722090,77563251,
34428,6044771,7397650,9109153,18131050,27186704,48601007,58374946,67929091,77687843,77567260,
34682,987014,7336863,9125938,18132010,32214065,43596689,58297370,67935531,77730583,77544189,
34513,868682,2300049,14086032,23088939,27183125,43638674,53324006,67952105,77700920,82596678,
35044,870478,7363062,9111486,18149252,32200522,43637673,58336723,67977633,82693742,77560117,
34525,6090050,7316713,9092965,18105818,27205730,48589839,58305910,67946783,77761095,77554656,
34781,944893,2290330,9091245,23093576,32230103,43658788,53311766,67999968,77734997,77578802,
34489,869972,7421656,9099229,18149026,27208323,43630880,58368840,67968088,82680163,82576625,
34868,871197,7315790,9099483,18120609,32199981,48623048,53304307,67970127,77772778,77532470,
34372,6125312,2307273,14120271,23091222,27207377,43636675,58337523,67929072,77736641,77590283,
35033,909669,7354567,9096767,18159859,32202748,43591972,58344141,67960642,77723204,77548751,
34515,868038,7314457,9100605,18081004,27197442,43634499,53361804,67967462,82719383,82569510,
34936,6058164,2308667,9084688,18096127,32179292,48613951,58373562,67903231,77701234,77553984,
34487,1028411,7364846,9112118,23149180,27218851,43626801,58355265,67960857,77696847,77573060,
5126396,868086,7329649,9119201,18089967,27224800,43632663,53333298,67916777,82718922,77556242,
34445,867910,2311504,14089963,18147807,32182490,48588818,58335470,62987178,77749665,82590528,
35288,6052398,7355145,9107579,23117735,27221143,43624471,58346234,67928543,77729312,77514374,
34628,959353,7325627,9098538,18082404,32164364,43634865,53361158,67945027,82713020,77538973,
34733,868705,2307471,9094428,18132696,27180910,43599303,58332927,67944040,77735517,77561253,
34556,870009,7383057,9093512,23107929,32164725,48622410,53355655,67903221,77697657,82561250,
34785,6100090,7289021,9107535,18113407,27212309,43646910,58322711,67950131,77712792,77512674,
34372,919499,2323687,14116833,18135378,32152574,43584969,58372362,67945519,82710729,77567145,
34959,866707,7351033,9107678,23090135,27244850,48604617,53333033,67997191,77694825,77526699,
34479,869133,7328275,9096039,18125645,32184300,43604415,58390546,67919380,77714025,82543717,
34897,6141660,2332426,9089643,18089134,27198961,43613855,58320751,67951736,82697819,77553659,
34496,879935,7324749,9105434,18147507,32204603,43618145,53370883,67955074,77725105,77570423,
34859,871209,7321519,9102493,23097244,27249740,48567223,58339749,67919506,77738829,77506427,
34564,6083264,2327999,14092718,18117539,32191545,43642140,53362244,67947077,82734769,82558633,
34886,974866,7360764,9100449,18151846,27237934,43643924,58353379,67938853,77704879,77535832,
34499,870014,7324358,9099355,23110297,27152318,48599765,58359307,67946922,77708020,77548165,
34841,871125,2336302,9090004,18100290,32224273,43622776,53351462,67909719,77693116,77565284,
34648,6100062,7327595,9099828,18157030,27213251,43604364,58371322,67881694,82676659,82556869,
34700,935598,2200408,9085145,23082331,32165425,48603381,58328743,63018013,77747722,77515927,
34566,869457,7451125,14140963,18124166,27186666,43602138,53351967,67901658,77747399,77573147,
34747,871123,7332471,9089216,18132292,32212002,43624639,58413199,67955258,82699595,77594908,
34599,6146946,2206794,9091125,18134604,27176203,43662948,58324515,67949546,77747080,82575465,
34746,892092,7440255,9098232,23119614,32185762,48611575,53320890,67933486,77745457,77528061,
34544,870367,7331915,9092151,18123934,27232671,43651557,58347283,67962725,77708939,77547849,
34848,6055436,2210362,9095049,18098602,32187375,43595231,53318543,67994959,82740655,77619582,
34575,988040,7470924,14086339,23107986,27201904,48610583,58332218,67951181,77718870,82529764,
34817,868010,7324715,9093776,18111494,32177995,43603072,58361403,67973166,77701380,77553494,
34458,869060,2250115,9104870,18172899,27220695,43607292,53325898,67963861,82708434,77557753,
34803,6103487,7392359,9088696,23099187,32228579,43632692,58360298,67964414,77705710,77585878,
34427,942622,7333045,9119232,18140977,27207514,48621992,58317774,67940582,69132098,82522289,
35014,869968,2228389,9071338,18111207,27181754,43647346,53339556,67987246,68528373,77551394,
34429,871236,7450460,14134259,23093311,32213917,43616180,58320397,67927211,68514889,77609781,
34958,6156049,7332171,9084864,18137721,27213428,48580939,58336530,67942553,73556236,77541746,
34467,905410,2223057,9102789,18154654,32196558,43616960,53328151,67940697,68514552,82560831,
34934,871106,7427813,9095408,18102786,27202895,43644378,58348597,67935451,68540987,77559568,
34391,6022889,7356898,9117091,23151514,32179721,43587115,53350027,62999323,68581116,77562702,
34881,995415,2229623,9079865,18097810,27205538,48616805,58334793,67965806,68515702,77520183,
34441,870142,7444111,9080232,18106371,32231510,43645530,58316301,67987835,68533359,82598561,
34950,869878,7321922,14093540,23123389,27170511,43609517,53338093,67952200,68513017,77538969,
34523,6081871,2232250,9090610,18152465,32195955,48621076,58319114,67971168,68541275,77562763,
34818,958832,7442117,9103340,18136497,27218100,43598168,58363030,67930281,68548448,77589843,
34464,871246,7325802,9116352,23134457,32184700,43632786,53315595,67948690,73510481,82563410,
35025,870010,2243358,9083924,18101536,27257241,43612243,58323517,67965319,68490446,77536879,
34582,6097455,7417271,9093801,18126547,32173081,48589788,53328099,67957375,68520801,77568304,
34696,918764,7330354,14106283,23085464,27214056,43638952,58334090,67990483,68522428,77529988,
34564,869975,2253443,9114353,18164631,27229413,43645254,58322481,67950400,68523019,82566989,
34843,869984,7409248,9091018,18116649,32217386,48620248,53336733,67961702,68488667,77549208,
34441,6173261,7306139,9108332,23132269,27185917,43646792,58382284,67933455,68529671,77556206,
34929,878363,2282876,9082349,18125690,32234020,43596196,58320169,67942742,68526539,77533112,
34383,870133,7403757,9102282,18101427,27155679,48597388,53371816,67936569,68492997,82577055,
34951,6109914,7323421,14074696,18118962,32216515,43628190,58333318,67914688,68507549,77538280,
34399,974570,2253189,9104434,23130306,27215133,43606580,53385247,67956936,73518266,77554832,
34961,868009,7414873,9113074,18098227,32208319,43629385,58321415,67931540,68508669,77540169,
34623,869970,7314707,9090009,18139977,27201968,48617500,58358669,62968896,68534187,82553296,
34729,6052412,2263685,9100363,23116090,32224827,43650122,53347537,67982892,68567006,77521056,
34513,931576,7414855,9094847,18117973,27217149,43625464,58340459,67979543,68486506,77557617,
34805,867938,7356682,14103299,18126186,32239656,48558891,58336939,67920190,68519117,77596670,
34471,870044,2263057,9115018,23125067,27204472,43623254,53351355,67887639,68503784,82544909,
34954,6129667,7398134,9101527,18134985,32154371,43671546,58325374,67929661,68487940,77553721,
34484,893148,7324999,9087963,18125551,27220028,43567733,58386715,67976480,68510894,77547731,
34889,869115,2275236,9107332,23089943,32221836,48646625,53328101,67978418,68529174,77539732,
34427,6077564,7393654,9079476,18136354,27192148,43625337,58359282,67951913,73519354,82568802,
34942,982895,7327753,14083229,18100751,27206965,43612290,53317931,68006586,68479718,77532923,
34582,870929,2277035,9113217,18107384,32206236,48572012,58356860,67892823,68543567,77537751,
34695,869967,7384789,9100268,23133492,27170241,43595362,58356215,67914510,68559322,77591881,
34512,6097150,7324900,9084889,18105986,32193505,43642965,53353767,67941113,68537191,82563290,
34920,942488,2278469,9114158,18136571,27222800,43628547,58364781,67932531,68562920,77516919,
34612,869917,7389003,9092062,23114196,32172663,48598129,58361434,67931330,68551689,77554250,
34805,869917,7313464,14110736,18107866,27191126,43620982,53345049,67933906,68515474,77603562,
34470,6126379,2326558,9101554,18120493,32204187,43595791,58345870,62950980,68575817,82569183,
34915,905571,7348507,9096887,23117235,27246477,48593772,58344267,67942652,73485934,77562629,
34470,871048,7316831,9099468,18118916,32223358,43580947,53361186,67928366,68502484,77582533,
34859,6067417,2291729,9101464,18137610,27238434,43611364,58337894,67960561,68551521,77559893,
34564,1001874,7374914,9092963,18136233,32141301,43630924,53331709,67908121,68522775,82566373,
34767,871106,7324881,14127152,23088804,27264311,48587485,58309225,67957796,68540828,77565197,
34388,866754,2302864,9065311,18095802,32190151,43665801,58336518,67924275,68552881,77555693,
34957,6100091,7363526,9096766,18146062,27198467,43591473,53342313,68006071,68524917,77530529,
34541,953668,7347450,9101444,23081122,27228152,48568041,58337272,67969476,68540727,82615091,
