Run 1 Latency M[256],Run 2 Latency M[6400],Run 3 Latency M[12800],Run 4 Latency M[25600],Run 5 Latency M[51200],Run 6 Latency M[76800],Run 7 Latency M[102400],Run 8 Latency M[128000],Run 9 Latency M[153600],Run 10 Latency M[179200],Run 11 Latency M[204800],
42066,1128101,7129031,9193414,18320648,31916979,41000012,50207449,59287255,68563410,82116964,
41435,1120303,2745177,13570903,22683869,27537068,36594741,45865798,59352655,68611270,77742934,
41554,5516251,7148858,9201692,18284839,31876580,41043722,50251630,54843249,68597713,77818177,
42122,1119981,7130690,9235449,18310818,27481556,41019079,50193630,59319506,68584040,77746907,
41496,1133936,2730870,9198814,18322017,31906765,36586819,50225973,59244259,68614923,82158342,
41894,1110749,7130145,9193945,22673127,27504318,41005315,50147838,59279928,68596465,77778381,
41916,5491699,7123895,9201585,18288365,31856155,36639475,45858423,59243336,68639758,77762297,
42111,1108640,2735697,13593370,18316619,27465166,40991614,50215697,59339064,68552849,77758215,
41480,1122482,7124767,9205858,22678537,27478185,41022722,50223242,59281497,68563510,82148809,
41533,1098670,7126192,9196601,18297230,31917165,36631729,50223278,59343397,72981915,77794909,
42053,5498522,2733238,9195316,18357261,27446100,40998531,45834948,59272397,68585437,77736310,
41464,1127479,7136364,9196097,22699660,31878841,36651890,50239653,59334047,68605932,82209901,
41938,1122951,7128771,9198975,18266946,27513061,41002544,50206394,59288723,68572686,77776552,
42166,5485320,2734266,13570869,18315369,31878630,40969544,50281095,59291442,68619139,77783941,
41995,1161000,7118811,9209738,22680356,27470081,36620012,50174708,54846745,68613827,77805864,
41572,1121159,7127677,9198528,18289997,31887212,41012848,45879011,59307013,68576298,82143131,
41666,1114761,2770508,9190111,18341660,27521164,41011829,50253804,59206880,68604170,77694110,
41779,5494251,7136561,9201977,18304835,31867596,36613684,50189202,59279140,68591644,77781694,
41517,1149214,7122334,9184727,22661601,27471683,40989298,50222227,59286428,72994647,77774253,
42012,1119862,2731831,13616654,18288266,31865610,36595688,50194326,59293592,68559276,82132645,
42127,1134110,7122695,9207446,18328128,27482962,41004906,45863498,59306840,68616707,77762493,
41896,5480652,7122200,9196678,22708058,31852278,41032870,50233017,59338022,68615021,77759781,
41515,1154674,2724444,9196285,18317708,27459177,36611317,50232657,59264273,68572065,77740569,
41640,1117323,7135581,9201292,18312270,27472080,41017760,50230406,59309636,68677750,82147974,
41921,5462824,7121573,9186145,22693756,31905185,36652621,45807297,59272295,68621401,77746778,
41392,1108675,2739361,13583684,18275679,27442595,40971244,50230607,59317079,68588433,77768765,
41981,1156197,7122096,9203875,18316945,31882736,40966793,50221911,54861539,68609834,77759097,
42102,1107241,7128935,9215047,22727259,27482450,36627144,50259695,59314097,72975618,82195225,
42054,5474546,2731138,9195244,18319756,31893785,41011718,50213405,59266616,68612552,77765383,
41443,1093546,7131148,9200924,18305483,27479828,40991986,45844241,59286573,68607203,77751063,
41636,1150880,7115403,9187731,18295052,31892076,36606546,50287245,59281474,68588609,82219713,
41952,1100111,2735560,13601142,22685802,27507698,40964328,50199066,59294980,68627959,77764736,
41628,5470625,7131420,9195631,18285662,31918194,36609558,50202801,59323723,68633142,77783689,
41796,1100243,7123699,9181202,18309449,27497921,41052855,50218327,59337744,68645818,77822914,
42144,1153233,2733528,9198951,22693400,31851566,41002934,45838688,59317029,68579635,82164611,
41923,1096312,7127912,9229786,18316658,27456677,36600966,50230078,59314543,68654543,77748743,
41585,5519453,7119782,9193764,18299860,31885737,41035139,50205245,59267335,72976977,77833687,
41566,1117564,2768006,13578160,22692474,27461993,36606617,50220888,59329087,68587551,77765581,
42050,1150023,7124177,9187725,18292683,27460057,40994884,45836008,54890169,68629024,82147995,
4421391,5494687,7121152,9222551,18358045,31865828,41000461,50248008,59312835,68585855,77774578,
44532,1098439,2725410,9203603,22704477,27469427,36573778,50180276,59233518,68635383,77766283,
41408,1125434,7126225,9201179,18313929,31875894,41008330,50237086,59297052,68585415,77726501,
41621,1134576,7112604,9189236,18305136,27474830,36629784,50199887,59268619,68628506,82148815,
41466,5473952,2731592,13614996,18293128,31881814,40969749,45845213,59317393,68599926,77746004,
42029,1101213,7150611,9200157,22688425,27512552,40977801,50230782,59279679,68586111,77767842,
41632,1121230,7120810,9187792,18325399,31879622,36633295,50215416,59359847,68560563,82187643,
41606,1119853,2738997,9192126,18310171,27496827,41020201,50182452,59280636,72954735,77734533,
41914,5487787,7128083,9196948,22729442,31875301,40987552,45851260,59358734,68595492,77799369,
41594,1120592,7111614,9190801,18296492,27516093,36628863,50193830,59276837,68602446,77786987,
41852,1116670,2727578,13576251,18296449,31869965,40981371,50211530,59302089,68580414,82122608,
41919,5511816,7124221,9188491,22684737,27462097,36649204,50218718,54849238,68622037,77744794,
42096,1130668,7126981,9228174,18299322,31870408,41029072,50204613,59315385,68617643,77766256,
41681,1133426,2733265,9202481,18319696,27491110,40989289,45843403,59243025,68627602,77762019,
41549,1113789,7134552,9192767,22733688,27451731,36601552,50203509,59267212,68562623,82154310,
41860,5498140,7120109,9188806,18290674,31875681,41024751,50258677,59244409,68610169,77763972,
41588,1111718,2732978,13615648,18305628,27433199,36611812,50153287,59315747,73011354,77737807,
41945,1116571,7117288,9193884,18307043,31917776,41016937,50257292,59295455,68576475,77758330,
42035,1104164,7127901,9199246,22720203,27489896,41001965,45813583,59327758,68626104,82156824,
41934,5493570,2757434,9216257,18284314,31868443,36620890,50207203,59295690,68583297,77714215,
41613,1125855,7145584,9188004,18341663,27497147,41038101,50243830,59322370,68618369,77751404,
41413,1118286,7115148,9194887,22690155,31914934,41013063,50222267,59286487,68649148,77798267,
42177,1093035,2730542,9180028,18279798,27492734,36609605,45864481,59311403,68602734,82115628,
41538,5538049,7118350,13576728,18298421,31871682,41030755,50222596,54840279,68625007,77792020,
41874,1125037,7129647,9235732,22730888,27539556,36640001,50235191,59305389,68613727,77784172,
42055,1110837,2728692,9203270,18275250,31896606,40991491,50221650,59237809,73023806,82198088,
41916,5489086,7131571,9196308,18350928,27472219,41015878,50189959,59248504,68592631,77750238,
41545,1140805,7124149,9176517,22693851,31858976,36623180,45896249,59279327,68641167,77825243,
41712,1117225,2731270,9224542,18296847,27497897,41006765,50226585,59297053,68628249,77777749,
41821,1100735,7124017,13588126,18296704,27479390,36626504,50235960,59330451,68567937,82155066,
41579,5477326,2738880,9201979,18327297,31862506,40986382,50166889,59335453,68644105,77765981,
41825,1155315,7115891,9207248,22681340,27448790,40965879,45839239,59323631,68626082,77786645,
42112,1122648,7129769,9200285,18302783,31919616,36636163,50220767,59303994,68607973,77780928,
41972,1120208,2727109,9180924,18312377,27490283,41036920,50222394,59314944,68596326,82179510,
41469,5497355,7120466,9183078,22690421,31873165,40972523,50244997,59306124,72994596,77747442,
41552,1155559,7123793,13581182,18281542,27491323,36642298,50190374,54883423,68623765,77750067,
42018,1117265,2737010,9195786,18334355,31904030,40988890,45853183,59276650,68620088,77781666,
41478,5472757,7113035,9197903,22692631,27516500,36599857,50263793,59279064,68612073,82111168,
42012,1095673,7140591,9204585,18288874,31878466,41024142,50244276,59268115,68626613,77744287,
42100,1148969,2725975,9184953,18324422,27501260,40989363,50232551,59301123,68626047,77773114,
41975,1102575,7152474,9230965,22703560,31893782,36596165,50193081,59286385,68640241,82144109,
41505,5471120,7130161,13592765,18290658,27526088,41046307,45922159,59313269,68586260,77719549,
41518,1094234,2741638,9212407,18332433,31856912,36613605,50213652,59301673,68599879,77761064,
42052,1157432,7115255,9193249,18294472,27471446,40972319,50225690,59333444,72991443,77736301,
41634,1098445,7135368,9210093,22681984,31886337,40989542,50218401,59307019,68581697,82608641,
41911,5487703,2733322,9182583,18300427,27507126,36606795,45861353,59297596,68627173,87742270,
42058,1119734,7121953,9202082,18324897,27468278,40995562,50227128,59305839,68605590,92118720,
41935,1152635,7127334,13579421,22692497,31862806,41013157,50179653,54895026,68596382,92133869,
41532,5495030,2742197,9247226,18301720,27493982,36597505,50256059,59298495,68602381,87706365,
41530,1136483,7121740,9194977,18283296,31927813,40985174,50223457,59264337,68578500,92119556,
41979,1126628,7128801,9199184,22692247,27478060,36624824,45869263,59211786,68606999,87769821,
41421,1143137,2729506,9186452,18288158,31885862,40984890,50281027,59281874,68585017,92160838,
41997,5483482,7133405,9235356,18317452,27493976,40990568,50204551,59249924,72984426,92103535,
42014,1097370,7125282,13581978,18306590,31919726,36648249,50261202,59317245,68540574,87756041,
42089,1118133,2730546,9209228,22710225,27484355,41002986,50185690,59278092,68657196,92137862,
41511,1116405,7119041,9194132,18304199,31874310,36613792,45871617,59309052,68603504,87758857,
41364,5481950,7119871,9235786,18312090,27522598,41019577,50224036,59274563,68553989,92145359,
42273,1117589,2732477,9184575,22684622,31889605,40965791,50203975,59318537,68611265,92196873,
41568,1116499,7133229,9200387,18286615,27460644,36579974,50204333,59300751,68573587,87729758,
41834,5503175,7128015,13569322,18315964,31855719,41031610,45831366,54888006,68640479,92133045,
42056,1134849,2737610,9240894,22727725,27508989,36589739,50228238,59267981,68581900,92124757,
41956,1133119,7149326,9199415,18279934,27472001,40961473,50200105,59266242,68571585,87712956,
41524,1114992,7125561,9204121,18300126,31870407,41009087,50247548,59244956,72962179,92147693,
41483,5502066,2730832,9181024,22686926,27448885,36616040,50175684,59287975,68581252,87706097,
42150,1104732,7138446,9223081,18285491,31922049,40991935,45848911,59267330,68590922,92121008,
41490,1126387,7117169,13568384,18316435,27474871,40994411,50280632,59289563,68552988,92098697,
41956,1106554,2733747,9215162,18342403,31870411,36615132,50187695,59337151,68602038,87713753,
42042,5498488,7122648,9198980,22679081,27479043,41005522,50205200,59281413,68647035,92145677,
41965,1123992,7126716,9193907,18295306,31893876,36626643,50219182,59328440,68544464,87717447,
41422,1119261,2729095,9191358,18307030,27495037,40989554,45796180,59276774,68633927,92160376,
41634,1097604,7138047,9201958,22676101,31875375,41010046,50205407,59325246,68600401,92109717,
42091,5530415,7114974,13569745,18298468,27488429,36633112,50214044,54883836,72970783,87732494,
41606,1127704,2730318,9232122,18352167,31894971,41007845,50233232,59318115,68553934,92121926,
41748,1118259,7130268,9199610,22683916,27469190,36611885,45818753,59253722,68588276,92112707,
41982,5497619,7125088,9187451,18270643,31862842,41039034,50254877,59285690,68634054,87723386,
42105,1156427,2729824,9205771,18311329,27463696,40961720,50199500,59270617,68578849,92108741,
41505,1123362,7130536,9222577,22708983,27483902,36589202,50233137,59291252,68645363,87703076,
41525,1099889,7113163,13574118,18290548,31879758,41087817,50209973,59325338,68606738,92135618,
41965,5475664,2740831,9215238,18347738,27443376,40988748,45848001,59330920,68629166,92129899,
41585,1148309,7122595,9197245,18292711,31873198,36604281,50232341,59322123,68598369,87774586,
42007,1120747,7125819,9197345,22675593,27518152,41054464,50202560,59319034,72964980,92124069,
42072,1086845,2726459,9205279,18287710,31878786,36603577,50181066,59316645,68607069,87772235,
41888,5486144,7126062,9199751,18323813,27487369,41004000,45867859,59327044,68584840,92168069,
41627,1151384,7156134,13576545,22726815,31885150,41022805,50203755,54898373,68618555,92162169,
41675,1141520,2735354,9229116,18329265,27502651,36627888,50220368,59304316,68628284,87731516,
41908,5471136,7126463,9201822,18316088,31882706,41007025,50231090,59272795,68624053,92177183,
41676,1104412,7130737,9194079,22686096,27501586,36642247,50217834,59280324,68649627,92130596,
41591,1151051,2730360,9206975,18275602,31866624,40983721,45877541,59260334,68592481,87751801,
42108,1098292,7129650,9226552,18327159,27517005,40978334,50272525,59292402,68643009,92147403,
42032,5470106,7118449,13589635,22722126,31872005,36618610,50233878,59307090,68555912,87735323,
41514,1095009,2733929,9199368,18318597,27465023,41023986,50205748,59332806,72942164,92174798,
41542,1152932,7123766,9196525,18322334,27444154,40960113,50257660,59300010,68595586,92162787,
41987,1099102,7119750,9197599,18294804,31909136,36638325,45855124,59317149,68574113,87682194,
41568,5481781,2731999,9206643,22683845,27454354,41028127,50246488,59299808,68611348,92119986,
41982,1115395,7131515,9194828,18290946,31898136,36612064,50227139,59322695,68591660,92148502,
42022,1156617,7111957,13584929,18343834,27466084,41024651,50214810,54898435,68572365,87732218,
41952,5499376,2729281,9201843,22697327,31903687,41023458,45858991,59271139,68605207,92110018,
41522,1105909,7120842,9200831,18287746,27483249,36587913,50200821,59273727,68581168,87714196,
41430,1127341,7132951,9197739,18319841,31873735,41024922,50227416,59274637,68601951,92130287,
4422730,1142459,2733193,9200730,22693692,27478672,36632377,50256087,59310389,72937181,92114288,
44050,5518062,7135536,9187038,18264518,31905836,40965852,50233368,59308702,68585481,87744420,
41621,1093391,7125551,13587108,18336944,27494546,40993315,45847247,59261390,68603075,92085838,
41564,1122320,2734030,9199089,22686738,31861269,36597876,50216625,59320146,68553701,87756409,
41902,1122157,7118602,9188220,18320750,27470336,40998285,50286090,59332928,68606648,92115331,
41483,5489467,7155031,9199394,18316631,31898441,41012126,50230400,59315289,68616809,92123936,
42035,1113790,2728250,9206299,18300854,27470464,36641845,50205527,59312747,68622531,87712560,
42066,1113145,7144692,9189865,22672029,27434136,40986187,45885726,59326839,68634794,92153274,
41907,5496966,7117416,13582639,18319782,31896650,36646521,50204254,59314937,68598179,87736181,
41573,1136385,2727583,9223511,18321934,27478780,40982015,50269669,54895247,68580744,92175670,
41564,1135067,7117752,9184793,22722132,31881235,41004473,50173537,59298593,72968510,92146635,
41911,1118883,7121427,9198944,18297384,27469750,36636402,45856811,59286826,68592934,87710259,
41579,5506838,2721702,9201667,18316466,31910743,40997903,50207876,59242079,68624255,92147801,
41851,1103331,7133945,9188082,22685892,27521337,36618000,50196871,59316584,68602492,92161410,
42113,1123029,2723938,13579211,18310057,31877607,41005903,50255026,59296603,68638696,87750884,
42039,1106088,7124319,9191865,18307837,27481326,40959299,50191336,59326391,68606652,92149666,
41497,5488257,7125488,9188015,22718730,31880064,36596684,45867913,59371180,68657066,87744373,
41518,1117434,2732954,9203143,18295968,27528010,41032261,50259044,59324079,68607793,92193055,
41983,1121761,7110835,9185683,18308751,31853707,40987619,50238054,59314297,68567227,92148140,
41576,1094073,7133866,9192641,18306295,27481754,36580925,50226184,59295578,72976218,87736490,
41905,5519557,2726768,13580490,22703843,31887638,41022406,50180826,59326257,69262898,92088992,
42086,1129034,7122558,9218881,18281816,27499504,36598368,45901533,54874762,77961724,92120223,
42013,1119031,7126606,9195248,18352213,31849487,40997673,50204909,59263047,77829411,87719666,
41612,5483793,2738526,9209110,22680328,27468533,41039091,50250357,59322972,82297687,92128909,
41401,1148437,7118225,9192924,18302554,27486636,36610880,50193308,59206990,77921959,87702513,
42007,1124245,7138280,9191365,18311894,31908223,40999331,45864534,59327117,77885542,92135621,
